你的所有瞬间(Original)？？ ？？ ？？,成诗京,,,,,,,,,,,,,
记住你和我 (inst.)(？？ ？？ ？？？),金宝静,,,,,,,,,,,,,
？？？？？（只在心里，Only in mind）,？？？,,,,,,,,,,,,,
像今天这样的眼泪(？？ ？？ ？？？),许阁,,,,,,,,,,,,,
要死就一定要死在你手里 (新编版Live),莫西子诗,,,,,,,,,,,,,
像今天一样的眼泪 (？？ ？？ ？？？),许阁,,,,,,,,,,,,,
像今天这样的眼泪 (？？ ？？ ？？？),许阁,,,,,,,,,,,,,
？？ ？？ ？？？ (像今天这样的眼泪),许阁,,,,,,,,,,,,,
你的所有瞬间 (Piano Ver.)？？ ？？ ？？,成诗京,,,,,,,,,,,,,
？？ ？？ ？？ ？ (尚未能说出口的话),李弘基,,,,,,,,,,,,,
Tristesse离别练习曲 (feat. Natasha Bedingfiel..,郎朗,,,,,,,,,,,,,
【叨逼叨电台】那些又怕又爱的恐怖电影,"DJ小卷儿,DJ怪兽,DJ邦邦",,,,,,,,,,,,,
有声歌单——每个人心中都有一座断背山,百度音乐,,,,,,,,,,,,,
笑忘书+至少还有你+闷+你的名字我的姓氏,"毛宁,麦子杰,顶顶,朱桦",,,,,,,,,,,,,
要死就一定要死在你手里 [新编版](live版),莫西子诗,,,,,,,,,,,,,
？？？(Instrumental)(电视剧《继承者们》OST),继承者们,,,,,,,,,,,,,
"？？？ ？, ？？？ ？ (When I Was…When U Were…)","CHEN,KRYSTAL",,,,,,,,,,,,,
We Are One (Ole Ola) [The Official 2014 FIFA World,"Pitbull,Jennifer Lopez,Cláudia Leitte",,,,,,,,,,,,,
我就要和你在一起 (电影《人再囧途之泰囧》..,赵英俊/夏筠妍,,,,,,,,,,,,,
我就要和你在一起 (电影《人再囧途之泰囧》..,赵英俊,,,,,  /    夏筠妍,,,,,,,,
Why,九九,中国好声音第二季 第5期,,,,,,,,,,,,
我,韩寒,寒·十八禁,,,,,,,,,,,,
等,袁泉,Short Stay 台北,,,,,,,,,,,,
Stay,Bigbang,2010 Bigbang Live Concert - Big Show (Live),,,,,,,,,,,,
Stay,萧贺硕,StreetVoice 夏季选集,,,,,,,,,,,,
Lydia,飞儿乐团,港台电视金曲top100,,,,,,,,,,,,
Mercy,张目,中国好声音第二季 第5期,,,,,,,,,,,,
QQ爱,S翼乐团,QQ爱,,,,,,,,,,,,
Smile,Avril Lavigne,Goodbye Lullaby (Japan Deluxe Version),,,,,,,,,,,,
Toxic,Britney Spears,Pure... Party,,,,,,,,,,,,
amani,beyond,Live 1991生命接触演唱会,,,,,,,,,,,,
Listen,王乃恩,中国好声音第2期,,,,,,,,,,,,
Lonely,卫诗,Hit Me,,,,,,,,,,,,
Melody,萱萱,,,,,,,,,,,,,
NoNoNo,Apink,Secret Garden,,,,,,,,,,,,
七夕,邓丽欣,Music Cafe 新歌+精选,,,,,,,,,,,,
七月,小鸣,,,,,,,,,,,,,
不悔,"刘庭羽,陆昱霖",,,,,,,,,,,,,
九妹,黄鹤翔,单曲-九妹,,,,,,,,,,,,
伤城,张远,2007快乐男声全国十三强合辑,,,,,,,,,,,,
候鸟,S.H.E,2006移动城堡演唱会,,,,,,,,,,,,
偏爱,邓丽欣,,,,,,,,,,,,,
傻子,杨添茸,中国好声音第二季 第5期,,,,,,,,,,,,
傻瓜,吴克群,MagiK Great Hits 新歌+精选,,,,,,,,,,,,
再见,李志,,,,,,,,,,,,,
初雪,Bandari,,,,,,,,,,,,,
初雪,班得瑞,,,,,,,,,,,,,
功夫,张娜拉,跟着我吧,,,,,,,,,,,,
动脉,飞轮海,越来越爱,,,,,,,,,,,,
勇敢,BY2,Twins,,,,,,,,,,,,
吻别,蝴蝶组合,吻别 EP,,,,,,,,,,,,
夏伤,sara,I'm Sara,,,,,,,,,,,,
大哥,柯受良,重拾男人心,,,,,,,,,,,,
大地,黄家驹,,,,,,,,,,,,,
天梯,C Allstar,时日如飞,,,,,,,,,,,,
天边,张娜拉,,,,,,,,,,,,,
奉献,苏芮,2008群星合辑《壹》,,,,,,,,,,,,
嫁衣,幸福大街,,,,,,,,,,,,,
存在,单冲峰,中国好声音第二季 第3期,,,,,,,,,,,,
安静,纯音乐,流星.双妹.唛,,,,,,,,,,,,
小薇,黄品源,重拾男人心,,,,,,,,,,,,
彩虹,周杰伦,爱你，那些年 国语情歌精选,,,,,,,,,,,,
微笑,桑兰,,,,,,,,,,,,,
心雨,周杰伦,依然范特西,,,,,,,,,,,,
怎样,毅光年,中国好声音第二季 第3期,,,,,,,,,,,,
怎样,綦光高毅,,,,,,,,,,,,,
悬崖,"萱萱,崔兰花",,,,,,,,,,,,,
想家,西单女孩,,,,,,,,,,,,,
抽离,"徐良,刘丹萌",,,,,,,,,,,,,
掌纹,倪鹏,中国好声音第二季 第4期,,,,,,,,,,,,
新窝,s.h.e/飞轮海,,,,,,,,,,,,,
旅行,唐荭菲,中国好声音第二季 第4期,,,,,,,,,,,,
无双,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
星光,S.H.E,真命天女电视原声带,,,,,,,,,,,,
星晴,周杰伦,The One演唱会,,,,,,,,,,,,
星空,詹采妮,这就是我,,,,,,,,,,,,
晚秋,毛宁,曾经的歌系列 49,,,,,,,,,,,,
晴天,陈松伶,滚石香港黄金十年 陈松伶精选,,,,,,,,,,,,
晴天,周杰伦,叶惠美 (台湾版),,,,,,,,,,,,
暗号,周杰伦,The One演唱会,,,,,,,,,,,,
暗香,刘振宇/刘悦,,,,,,,,,,,,,
朋友,臧天朔,中国歌曲排行榜 1996年度十大金曲,,,,,,,,,,,,
泪海,方炯镔,坏人情歌 遗憾,,,,,,,,,,,,
活埋,李涛,,,,,,,,,,,,,
流沙,马俊伟,,,,,,,,,,,,,
流言,林隆旋,,,,,,,,,,,,,
浮夸,梁君诺,中国好声音第二季 第5期,,,,,,,,,,,,
海浪,黄品源,国语老歌·男人篇,,,,,,,,,,,,
清晨,Bandari,轻灵之声CD2,,,,,,,,,,,,
清晨,班得瑞,,,,,,,,,,,,,
爱过,童童,,,,,,,,,,,,,
狐狸,纪海星,中国好声音第二季 第3期,,,,,,,,,,,,
献世,周杰伦,霍元甲 EP,,,,,,,,,,,,
电影,100%乐团,,,,,,,,,,,,,
画沙,周杰伦 袁咏琳,,,,,,,,,,,,,
画沙,周杰伦+袁咏琳,,,,,,,,,,,,,
痛快,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,
看清,林芯仪,,,,,,,,,,,,,
秘密,元气,元气 同名专辑,,,,,,,,,,,,
窗外,李琛,男人的心声,,,,,,,,,,,,
笑脸,谢东,中国歌曲排行榜1994年度十大金曲,,,,,,,,,,,,
船歌,赵鹏,王者天下HI-FI天碟试听现场,,,,,,,,,,,,
花香,许绍洋,港台电视金曲top100,,,,,,,,,,,,
英雄,张冬玲,单曲-英雄,,,,,,,,,,,,
蜗牛,周杰伦,在线热搜（华语）系列72,,,,,,,,,,,,
蝶恋,刘亦菲,,,,,,,,,,,,,
觉悟,袁姗姗,新笑傲江湖 电视原声带,,,,,,,,,,,,
触电,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,
认错,Vae,,,,,,,,,,,,,
记忆,刘行格,爱情公寓2,,,,,,,,,,,,
赔偿,钟汶,指尖的星光(新歌+精选16首),,,,,,,,,,,,
跳伞,纯音乐,,,,,,,,,,,,,
轨迹,周杰伦,周杰伦 2004 无与伦比 演唱会 Live CD,,,,,,,,,,,,
迷宫,于浩威,微笑Pasta电视原声带(微笑庆功版),,,,,,,,,,,,
退后,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
遗憾,方炯镔,佳期如梦,,,,,,,,,,,,
钢琴,单行道乐队,,,,,,,,,,,,,
问情,蔡幸娟,涓涓之旅,,,,,,,,,,,,
雨念,刘力扬,单亲妈妈 电视原声带,,,,,,,,,,,,
雨衣,黄品源,黄品源2002简单情歌-小薇,,,,,,,,,,,,
风筝,陈沐雷,,,,,,,,,,,,,
飘雪,陈慧娴,环球2000超巨星系列 - 陈慧娴,,,,,,,,,,,,
鸿雁,童彤,,,,,,,,,,,,,
鸿雁,呼斯楞,在线热搜（华语）系列49,,,,,,,,,,,,
龙拳,周杰伦,The One演唱会,,,,,,,,,,,,
Falling,张新,中国好声音第二季 第3期,,,,,,,,,,,,
tell me,a-show,,,,,,,,,,,,,
Defeated,Anastacia,Heavy Rotation,,,,,,,,,,,,
Dreaming,金秀贤,,,,,,,,,,,,,
Palladio,Escala,Escala,,,,,,,,,,,,
Schnappi,Schnappi,Schnappi To Nakamatachi,,,,,,,,,,,,
Stronger,"崔天琪,田丹",,,,,,,,,,,,,
The Show,Lenka,The Show,,,,,,,,,,,,
串烧DJ,任军太,,,,,,,,,,,,,
午夜Dj,王绎龙,男人专用Ⅱ,,,,,,,,,,,,
Bad Girls,李孝利,Monochrome,,,,,,,,,,,,
Beautiful,黄丽玲,,,,,,,,,,,,,
Get Lucky,"Daft Punk,Pharrell Williams",,,,,,,,,,,,,
Mad World,崔天琪,中国好声音第二季 第3期,,,,,,,,,,,,
Who Is It,Michael Jackson,1993年英文流行歌曲TOP100,,,,,,,,,,,,
paparazzi,lady gaga,Power Hits 4,,,,,,,,,,,,
一只狼,华声儿童合唱团,,,,,,,,,,,,,
丁香花,唐磊,网络愚乐榜会,,,,,,,,,,,,
两个人,1983,两个人,,,,,,,,,,,,
中国话,S.H.E,疯狂猜歌,,,,,,,,,,,,
为了谁,祖海,情歌对唱大集合,,,,,,,,,,,,
亲爱的,徐若瑄,最爱是V 新歌+精选,,,,,,,,,,,,
傻丫头,王风举,单曲 - 傻丫头,,,,,,,,,,,,
兰花草,刘文正,刘金岁月 跨世纪限量版精选全记录,,,,,,,,,,,,
十分钟,李孝利,,,,,,,,,,,,,
千年泪,Tank,Fighting!生存之道,,,,,,,,,,,,
发如雪,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
周大侠,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
哈巴狗,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
哎咿呀,i Me,单曲 - 哎咿呀,,,,,,,,,,,,
因为你,徐若瑄,Vivi And…,,,,,,,,,,,,
坏女孩,徐良,不良少年,,,,,,,,,,,,
坏女孩,梅艳芳,华星金曲精装集88,,,,,,,,,,,,
夜太黑,田园,中国好声音第二季 第3期,,,,,,,,,,,,
大丈夫,许冠英,真经典 - 许冠英,,,,,,,,,,,,
大中国,高枫,美丽新世界 新歌+精选,,,,,,,,,,,,
大悲咒,释道心,,,,,,,,,,,,,
大悲咒,佛教音乐,,,,,,,,,,,,,
女驸马,黄梅戏,,,,,,,,,,,,,
好男人,张镐哲,国语老歌·男人篇,,,,,,,,,,,,
好运来,祖海,单曲 - 好运来,,,,,,,,,,,,
如梦令,邓丽欣,,,,,,,,,,,,,
将军令,吴克群,MagiK Great Hits 新歌+精选,,,,,,,,,,,,
小二郎,小蓓蕾组合,,,,,,,,,,,,,
小拜年,王森地,喜庆锣鼓(三)招财进宝,,,,,,,,,,,,
小温馨,"小贱,可歆",,,,,,,,,,,,,
小燕子,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
小苹果,王羽泽,小苹果,,,,,,,,,,,,
小邋遢,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
带我飞,林志玲,单曲 - 带我飞,,,,,,,,,,,,
幽默感,100%乐团,,,,,,,,,,,,,
归去来,胡兵,情歌对唱大集合,,,,,,,,,,,,
心上人,阿筎那,2012年09月网络红歌 2,,,,,,,,,,,,
忘不了,李秋泽,橙果,,,,,,,,,,,,
怕寂寞,雁卿,magic,,,,,,,,,,,,
恶作剧,王蓝茵,追星揽月精选流行音乐榜,,,,,,,,,,,,
我不配,周杰伦,The Era 2010 超时代演唱会,,,,,,,,,,,,
我知道,BY2,Twins,,,,,,,,,,,,
折子戏,黄阅,我们都是害怕寂寞的人,,,,,,,,,,,,
拔萝卜,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
捉泥鳅,包美圣,包美圣之歌,,,,,,,,,,,,
捉迷藏,华声儿童合唱团,,,,,,,,,,,,,
摇啊摇,王绎龙,康电情歌,,,,,,,,,,,,
摇摆哥,王绎龙,男人专用Ⅱ,,,,,,,,,,,,
新包容,马健涛,,,,,,,,,,,,,
新年好,S翼乐团,QQ爱,,,,,,,,,,,,
映山红,廖昌永,山丹丹花开,,,,,,,,,,,,
江湖人,张俊,,,,,,,,,,,,,
洛丽塔,卓亚君,,,,,,,,,,,,,
流星雨,f4,2013江苏卫视春晚,,,,,,,,,,,,
海贼王,CoLoR,CoLoR首张全创作专辑 ,,,,,,,,,,,,
爱太痛,吴克群,MagiK Great Hits 新歌+精选,,,,,,,,,,,,
爱琴海,姜昕,我不是随便的花朵,,,,,,,,,,,,
爱琴海,央金兰泽,梦醉心声 汽车音响专用,,,,,,,,,,,,
狐狸叫,Ylvis,,,,,,,,,,,,,
珊瑚海,周杰伦,十一月的萧邦,,,,,,,,,,,,
甜甜的,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
甩葱歌,初音未来,单曲 - 甩葱歌,,,,,,,,,,,,
留下来,飞轮海,越来越爱,,,,,,,,,,,,
白月光,孟楠,中国好声音第二季 第14期,,,,,,,,,,,,
白桦林,朴树,中国歌曲排行榜 1999年度十大金曲,,,,,,,,,,,,
简单爱,周杰伦,婚礼歌手:幸福情歌精选,,,,,,,,,,,,
紫藤花,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,
红豆红,俞静,静挑细选,,,,,,,,,,,,
美人吟,李玲玉,单曲 - 美人吟,,,,,,,,,,,,
草帽歌,张忆亚,,,,,,,,,,,,,
菊花台,周杰伦,K情歌9,,,,,,,,,,,,
萤火虫,伊能静,Princess A,,,,,,,,,,,,
蓝精灵,儿歌,,,,,,,,,,,,,
蓝莲花,"张恒远,赵晗",,,,,,,,,,,,,
虫儿飞,少儿歌曲,小伴龙儿歌,,,,,,,,,,,,
说不清,孙骁骁,,,,,,,,,,,,,
谢谢你,sara,I'm Sara,,,,,,,,,,,,
财神到,许冠杰,难忘许冠杰Sam Hui30年,,,,,,,,,,,,
超可能,S.H.E,SHERO,,,,,,,,,,,,
追梦人,凤飞飞,女人篇,,,,,,,,,,,,
醉清风,弦子,不爱最大,,,,,,,,,,,,
采红菱,黄中原;傅薇,麻辣鸳鸯夜总汇,,,,,,,,,,,,
铁窗泪,迟志强,单曲-铁窗泪,,,,,,,,,,,,
错错错,六哲,漂亮的姑娘就要嫁人啦,,,,,,,,,,,,
霍元甲,周杰伦,霍元甲 EP,,,,,,,,,,,,
青花瓷,周杰伦,K情歌10,,,,,,,,,,,,
高原蓝,乌兰图雅,金色的草原,,,,,,,,,,,,
高原蓝,乌兰托娅,回归高原,,,,,,,,,,,,
鲁冰花,小蓓蕾组合,,,,,,,,,,,,,
麦芽糖,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
Amarantine,Enya,Amarantine (Special Christmas Edition),,,,,,,,,,,,
Love Is…,"朴章贤,？？？",,,,,,,,,,,,,
Sexy Bitch,"David Guetta,Akon",,,,,,,,,,,,,
She's Gone,赵晗,中国好声音第二季 第10期,,,,,,,,,,,,
Super Star,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,
Your Smile,Bandari,Summerdreams,,,,,,,,,,,,
Your Smile,班得瑞,,,,,,,,,,,,,
心伤2010,六哲,在线热搜（华语）系列26,,,,,,,,,,,,
Anywhere Is,Enya,The Magic Of Enya,,,,,,,,,,,,
Funky Music,常颖,中国好声音第二季 第3期,,,,,,,,,,,,
I Surrender,Céline Dion,Falling Into You / A New Day Has Come / Let's Talk,,,,,,,,,,,,
Thrift Shop,"Macklemore,Ryan Lewis",,,,,,,,,,,,,
江南style,泫雅,,,,,,,,,,,,,
321对不起,徐良,犯贱,,,,,,,,,,,,
Ace (王牌),泰民,,,,,,,,,,,,,
"Kissy, Kissy",Smile,Future Girls,,,,,,,,,,,,
We Are Young,"FUN.,Janelle Monáe",,,,,,,,,,,,,
一块红布,"刘彩星,高扬",,,,,,,,,,,,,
一帘幽梦,纯音乐,冬 冬日飘雪,,,,,,,,,,,,
一眼万年,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,
一路向北,周杰伦,J III MP3 Player,,,,,,,,,,,,
不想长大,S.H.E,疯狂猜歌,,,,,,,,,,,,
专属天使,TANK,追星揽月精选流行音乐榜,,,,,,,,,,,,
世界末日,周杰伦,疯狂猜歌,,,,,,,,,,,,
两个世界,胡清蓝,T日志,,,,,,,,,,,,
为你写诗,吴克群,Love国语情歌集,,,,,,,,,,,,
乡下老鼠,小蓓蕾组合,,,,,,,,,,,,,
亲密爱人,梅艳芳,2021爱你爱一世纪原曲原唱天后爱恨情歌典藏,,,,,,,,,,,,
兄弟无数,景岗山,,,,,,,,,,,,,
军中绿花,小曾,在线热搜（华语）系列38,,,,,,,,,,,,
军港之夜,冯杰;王珺,那个季节里的歌6,,,,,,,,,,,,
军港之夜,苏小明,一人一首成名曲 大陆版,,,,,,,,,,,,
出神入化,飞轮海,双面飞轮海,,,,,,,,,,,,
分手假期,"钟洁,hojo",,,,,,,,,,,,,
别无所求,艳乐队,,,,,,,,,,,,,
到森林去,华声儿童合唱团,,,,,,,,,,,,,
千千阙歌,DJ小可,DJ小可 ⑥独孤求嗨,,,,,,,,,,,,
半岛铁盒,周杰伦,The One演唱会,,,,,,,,,,,,
受了点伤,阿桑,受了点伤,,,,,,,,,,,,
只为了你,严铮,我的青春谁做主,,,,,,,,,,,,
和平分手,徐良,犯贱,,,,,,,,,,,,
回到最初,詹采妮,飞,,,,,,,,,,,,
回到过去,周杰伦,The One演唱会,,,,,,,,,,,,
圣诞快乐,李炆,,,,,,,,,,,,,
圣诞快乐,彭靖惠,浪费时间是快乐的,,,,,,,,,,,,
夕阳之歌,梅艳芳,怀念巨星精选,,,,,,,,,,,,
天真无邪,胎教音乐,,,,,,,,,,,,,
天空之城,李志,,,,,,,,,,,,,
天空之城,郭燕,单曲 - 天空之城,,,,,,,,,,,,
天空之城,久石让,,,,,,,,,,,,,
天空之城,纯音乐,夜空守望者节目背景音乐精选,,,,,,,,,,,,
天若有情,袁凤英,,,,,,,,,,,,,
女人如烟,魏佳艺,新歌榜-年度爱情大碟,,,,,,,,,,,,
如果当时,Vae,,,,,,,,,,,,,
妈妈的吻,谭炎健,葫芦丝2,,,,,,,,,,,,
寂寞先生,刘悦,中国好声音第2期,,,,,,,,,,,,
小城故事,萧淑慎,,,,,,,,,,,,,
小手拍拍,小蓓蕾组合,,,,,,,,,,,,,
开不了口,周杰伦,The Era 2010 超时代演唱会,,,,,,,,,,,,
忧伤倒数,小昔米,夫妻那些事,,,,,,,,,,,,
情非得已,李敏镐,在线热搜（韩语）系列1,,,,,,,,,,,,
感恩的心,欧阳菲菲,重拾女人心,,,,,,,,,,,,
我爱的人,艳乐队,,,,,,,,,,,,,
我的祖国,郭兰英,跨世纪艺术瑰宝-中国歌唱大师名家经典,,,,,,,,,,,,
战争世界,黑白,,,,,,,,,,,,,
打靶归来,姜苏,Hi-Fi年代1·怀念战友,,,,,,,,,,,,
故乡的云,费翔,一人一首成名曲 大陆版,,,,,,,,,,,,
断了的弦,周杰伦,周杰伦 2004 无与伦比 演唱会 Live CD,,,,,,,,,,,,
无可取代,弦子,不爱最大,,,,,,,,,,,,
无地自容,黑豹,大摇大摆 中港台摇滚乐势力,,,,,,,,,,,,
无地自容,黑豹乐队,狂飙-激情,,,,,,,,,,,,
无法逃脱,高杨,,,,,,,,,,,,,
星座书上,Vae,,,,,,,,,,,,,
最佳听众,飞轮海,越来越爱,,,,,,,,,,,,
月满西楼,李尤,五彩民歌,,,,,,,,,,,,
有何不可,Vae,,,,,,,,,,,,,
有口难开,黄维德,热门华语207,,,,,,,,,,,,
本草纲目,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
梦的婚礼,理查德·克莱德曼,,,,,,,,,,,,,
梦里水乡,江珊,一人一首成名曲 大陆版,,,,,,,,,,,,
沿海地带,弦子,Hitto!!超人气偶像剧主题曲精选,,,,,,,,,,,,
泪光闪烁,f.i.r.,,,,,,,,,,,,,
浪漫手机,周杰伦,十一月的萧邦,,,,,,,,,,,,
清明雨上,Vae,,,,,,,,,,,,,
滚滚红尘,方奕,多想,,,,,,,,,,,,
烟花易冷,周杰伦,跨时代,,,,,,,,,,,,
爱丫爱丫,by2,女人又一次哭泣,,,,,,,,,,,,
爱也不爱,艳乐队,,,,,,,,,,,,,
爱到不行,江淑娜,小菊的秋天,,,,,,,,,,,,
爱情公寓,"王传君,陈赫,孙艺洲,金世佳,娄艺潇,李金铭,邓家佳",,,,,,,,,,,,,
爱情错觉,王娅,新绝版-女人心,,,,,,,,,,,,
爱没这样,郑凡,单曲 - 爱没这样,,,,,,,,,,,,
爱爱爱爱,王洪迪,中国好声音第二季 第5期,,,,,,,,,,,,
牛仔很忙,周杰伦,2007世界巡回演唱会,,,,,,,,,,,,
独唱情歌,Tank,Fighting!生存之道,,,,,,,,,,,,
玫瑰人生,理查德·克莱德曼,,,,,,,,,,,,,
玫瑰人生,理查德&middot;克莱德曼,,,,,,,,,,,,,
由我掌握,许培军,在线热搜（华语）系列3,,,,,,,,,,,,
电音之王,王绎龙,男人专用Ⅱ,,,,,,,,,,,,
知心爱人,任静,,,,,,,,,,,,,
知心爱人,付笛生,,,,,,,,,,,,,
秋日私语,理查德·克莱德曼,,,,,,,,,,,,,
秦淮河畔,纯音乐,,,,,,,,,,,,,
糊涂的爱,王志文,情歌对唱大集合,,,,,,,,,,,,
红尘情歌,王夏,,,,,,,,,,,,,
红旗飘飘,许乐,许乐首张个人专辑,,,,,,,,,,,,
纤夫的爱,尹相杰,情歌对唱大集合,,,,,,,,,,,,
终于明白,仙剑奇侠传,,,,,,,,,,,,,
花好月圆,刁寒,在线热搜（华语）系列45,,,,,,,,,,,,
苏武牧羊,纯音乐,中国埙萧名曲大全(上),,,,,,,,,,,,
蓝色的爱,理查德·克莱德曼,,,,,,,,,,,,,
蓝色风暴,周杰伦,十一月的萧邦,,,,,,,,,,,,
说爱不爱,陈思涵,,,,,,,,,,,,,
迷茫的爱,郭玲,曾经的歌系列51,,,,,,,,,,,,
那些花儿,朴树,在线热搜（华语）系列42,,,,,,,,,,,,
阳光宅男,周杰伦,The Era 2010 超时代演唱会,,,,,,,,,,,,
非你不爱,弦子,天真,,,,,,,,,,,,
非你莫属,TANK,延长比赛,,,,,,,,,,,,
非诚勿扰,于浩宸,,,,,,,,,,,,,
鬼迷心窍,誓言,我的誓言,,,,,,,,,,,,
黑猫警长,小蓓蕾组合,,,,,,,,,,,,,
黑色幽默,周杰伦,在线热搜（华语）系列10,,,,,,,,,,,,
黑色毛衣,周杰伦,十一月的萧邦,,,,,,,,,,,,
龙的传人,中国好声音第二季学员,,,,,,,,,,,,,
？？？？,G-Dragon,,,,,,,,,,,,,
Drunk In Love,"Beyonce,Jay-Z",,,,,,,,,,,,,
Kiss The Rain,李闰珉,Prenatal Education Music  Daylight,,,,,,,,,,,,
僵尸 Zombie,DJ小可,,,,,,,,,,,,,
卡农D大调,贵族乐团,,,,,,,,,,,,,
哭砂 (Live),刘明湘,,,,,,,,,,,,,
她说 (Live),张碧晨,,,,,,,,,,,,,
欢颜 (Live),周深,,,,,,,,,,,,,
Do What U Want,"Lady Gaga,R. Kelly",,,,,,,,,,,,,
Shine Your Way,"Owl City,YUNA",,,,,,,,,,,,,
Sleep With You,Egil Olsen,Nothing Like The Love I Have For You,,,,,,,,,,,,
To Be With You,Westlife,Turnaround,,,,,,,,,,,,
Yarney's Waltz,"Caitlin Sullivan,Tim Fain",,,,,,,,,,,,,
疯狂舞台DJ,任军太,,,,,,,,,,,,,
闯码头DJ版,大哲,一夜情人新歌 精选,,,,,,,,,,,,
Life Is Strange,T. Rex,达拉斯买家俱乐部 电影原声带 Dallas Buyers Club [Music From and ,,,,,,,,,,,,
merry christmas,圣诞歌曲,,,,,,,,,,,,,
一个人就好,刘力扬,转寄刘力扬,,,,,,,,,,,,
一定要爱你,田一龙,单曲 - 一定要爱你 (田一龙),,,,,,,,,,,,
上帝是女孩,DJ小可,,,,,,,,,,,,,
不变的音乐,王绎龙,康电情歌,,,,,,,,,,,,
亲爱的小孩,苏芮,单曲 - 亲爱的小孩,,,,,,,,,,,,
人鬼情未了,理查德·克莱德曼,,,,,,,,,,,,,
他还是不懂,S.H.E,奇幻旅程,,,,,,,,,,,,
何日君再来,理查德·克莱德曼,,,,,,,,,,,,,
你到底爱谁,亮亮,,,,,,,,,,,,,
你把我灌醉,刘中意,,,,,,,,,,,,,
你把我灌醉,黄大炜,国语老歌·男人篇,,,,,,,,,,,,
偶像万万岁,TimeZ组合,,,,,,,,,,,,,
再回到从前,张镐哲,男人的心声,,,,,,,,,,,,
分手的距离,李魏西,gogomusic的童话故事,,,,,,,,,,,,
别哭了宝贝,皓天,小人物 EP,,,,,,,,,,,,
别问我是谁,王馨平,宝丽金绝佳经典,,,,,,,,,,,,
千万别错过,叮当,,,,,,,,,,,,,
卡农的幻想,薛啸秋,单曲 - 卡农的幻想,,,,,,,,,,,,
变心的玫瑰,崎君,单身必听情歌,,,,,,,,,,,,
听妈妈的话,周杰伦,依然范特西,,,,,,,,,,,,
四只小小鸟,小蓓蕾组合,,,,,,,,,,,,,
回来我的爱,阳一,梦想起飞,,,,,,,,,,,,
在太行山上,中国交响乐团合唱团,经典男女声合唱-辉煌中央乐团(金曲篇),,,,,,,,,,,,
城里的月光,许美静,Beautiful Competition,,,,,,,,,,,,
多余的解释,Vae,,,,,,,,,,,,,
大海啊故乡,朱明瑛,世纪歌典Vol.10 1978 - 2000 (1),,,,,,,,,,,,
如果不是你,游艺湉,在线热搜（华语）系列1,,,,,,,,,,,,
妈妈我爱你,张含韵,,,,,,,,,,,,,
孤单摩天轮,飞轮海,越来越爱,,,,,,,,,,,,
安妮的仙境,班得瑞,,,,,,,,,,,,,
客官不可以,徐良,犯贱,,,,,,,,,,,,
寂寞才说爱,刘可,单曲-寂寞才说爱,,,,,,,,,,,,
小三你好贱,本兮,本兮单曲集,,,,,,,,,,,,
小兔子乖乖,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
小小粉刷匠,小蓓蕾组合,,,,,,,,,,,,,
小小葫芦娃,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
差不多先生,哈狗帮,,,,,,,,,,,,,
常回家看看,陈红,每年流行一首,,,,,,,,,,,,
快乐的节日,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
我们结婚吧,胡量,2012年08月网络红歌,,,,,,,,,,,,
我只在乎你,DJ小可,,,,,,,,,,,,,
我好喜欢你,六哲,单曲 - 我好喜欢你,,,,,,,,,,,,
我爱小青蛙,华声儿童合唱团,儿童专辑,,,,,,,,,,,,
我的好兄弟,DJ YiXiu,电音骑士中文 2010年第四辑 CD2,,,,,,,,,,,,
敖包再相会,"乌兰托娅,蒙克",草原请你来,,,,,,,,,,,,
无言的结局,罗时丰/林淑容,细听...唱歌的人,,,,,,,,,,,,
早安晨之美,吴木蓝,中国好声音第二季 第4期,,,,,,,,,,,,
明天，你好,牛奶咖啡,去寻找,,,,,,,,,,,,
春天在哪里,李俊驹,牛A的弟弟,,,,,,,,,,,,
春天在哪里,小蓓蕾组合,小蓓蕾经典儿歌合辑,,,,,,,,,,,,
春江花月夜,郎朗,Dragon Songs,,,,,,,,,,,,
曾经的约定,BY2,曾经的约定,,,,,,,,,,,,
月光上行走,阿佳组合,月光上行走,,,,,,,,,,,,
