想念你,王冰洋,飞舞,,,,,,,,,,,,,,,
想念你,金志文,兄弟小文,,,,,,,,,,,,,,,
我可以,蔡旻佑,19,,,,,,,,,,,,,,,
我和你,刘欢,unknown,,,,,,,,,,,,,,,
我和你,刘欢/莎拉布莱曼,unknown,,,,,,,,,,,,,,,
我得你,刘德华,我们的刘德华 (粤语版),,,,,,,,,,,,,,,
我愿意,陈晓东,I Want To Be 唱作+自选情歌集,,,,,,,,,,,,,,,
我愿意,王菲,世纪10星 永恒篇,,,,,,,,,,,,,,,
我期待,信,unknown,,,,,,,,,,,,,,,
我期待,张雨生,卡拉OK·台北·我,,,,,,,,,,,,,,,
我爱你,s.h.e,S.H.E 2GETHER 4EVER演唱会影音馆,,,,,,,,,,,,,,,
我爱你,李欧,袁惟仁自选辑,,,,,,,,,,,,,,,
我爱你,巫启贤,单曲-我爱你,,,,,,,,,,,,,,,
我爱你,许冠杰,难忘许冠杰Sam Hui30年,,,,,,,,,,,,,,,
我的爱,孙燕姿,2005年TVB8金曲榜颁奖典礼,,,,,,,,,,,,,,,
我相信,孙羡真,unknown,,,,,,,,,,,,,,,
我知道,SE7EN,unknown,,,,,,,,,,,,,,,
我知道,东来东往,路过·爱,,,,,,,,,,,,,,,
我难过,5566,港台电视金曲top100,,,,,,,,,,,,,,,
戴佩妮,戴佩妮,unknown,,,,,,,,,,,,,,,
捉迷藏,华声儿童合唱团,unknown,,,,,,,,,,,,,,,
摇摆哥,王绎龙,男人专用Ⅱ,,,,,,,,,,,,,,,
摇篮曲,胎教音乐,unknown,,,,,,,,,,,,,,,
摇篮曲,宝宝的音乐花园,unknown,,,,,,,,,,,,,,,
摩天轮,hebe,unknown,,,,,,,,,,,,,,,
摩天轮,"罗百吉,宝贝",unknown,,,,,,,,,,,,,,,
放狠爱,"慕容晓晓,肖玄",unknown,,,,,,,,,,,,,,,
新包容,马健涛,unknown,,,,,,,,,,,,,,,
无间道,刘德华+梁朝伟,unknown,,,,,,,,,,,,,,,
无间道,刘德华/梁朝伟,unknown,,,,,,,,,,,,,,,
月牙泉,田震,中国歌曲排行榜 2001年度十五大金曲,,,,,,,,,,,,,,,
有点甜,"汪苏泷,By2",unknown,,,,,,,,,,,,,,,
有点甜,汪苏泷/By2,unknown,,,,,,,,,,,,,,,
有点甜,汪苏泷,,,,,  /    By2,unknown,,,,,,,,,,
期待爱,林俊杰,单曲-期待爱 EP,,,,,,,,,,,,,,,
期待爱,林俊杰/金莎,unknown,,,,,,,,,,,,,,,
枯叶蝶,许艺娜,花非花雾非雾 电视原声带,,,,,,,,,,,,,,,
柠檬树,苏慧伦,unknown,,,,,,,,,,,,,,,
桃花运,杨钰莹,风含情水含笑,,,,,,,,,,,,,,,
梦驼铃,费玉清,费玉清国语精选,,,,,,,,,,,,,,,
棒棒棒,张睿,张睿 首张同名专辑,,,,,,,,,,,,,,,
椒房殿,何晟铭,椒房殿,,,,,,,,,,,,,,,
樱花草,Sweety,追星揽月精选流行音乐榜,,,,,,,,,,,,,,,
橄榄树,齐豫,穿越音乐时光 写情歌的女人,,,,,,,,,,,,,,,
欧若拉,黑鸭子,如果·爱(时尚妙音),,,,,,,,,,,,,,,
步步高,景岗山,unknown,,,,,,,,,,,,,,,
江湖人,张俊,unknown,,,,,,,,,,,,,,,
泥娃娃,小蓓蕾组合,unknown,,,,,,,,,,,,,,,
泪满天,龙梅子,情歌继续唱,,,,,,,,,,,,,,,
洛丽塔,卓亚君,unknown,,,,,,,,,,,,,,,
流星雨,f4,2013江苏卫视春晚,,,,,,,,,,,,,,,
海海海,阿悄,陪我去流浪,,,,,,,,,,,,,,,
海芋恋,萧敬腾,2012央视中秋晚会,,,,,,,,,,,,,,,
灰姑娘,郑钧,疯狂猜歌,,,,,,,,,,,,,,,
烦恼歌,张学友,学友光年世界巡回演唱会'07 ENCORE台北,,,,,,,,,,,,,,,
爱一点,"王力宏,章子怡",unknown,,,,,,,,,,,,,,,
爱我吧,方大同,橙月,,,,,,,,,,,,,,,
爱爱爱,大支,舌粲莲花,,,,,,,,,,,,,,,
爱爱爱,柯有纶,unknown,,,,,,,,,,,,,,,
爱琴海,央金兰泽,梦醉心声 汽车音响专用,,,,,,,,,,,,,,,
爱疯头,罗志祥,舞极限,,,,,,,,,,,,,,,
爱转角,罗志祥,Best Show 劲舞天王版,,,,,,,,,,,,,,,
牡丹江,南拳妈妈,K情歌10,,,,,,,,,,,,,,,
牧羊曲,郑绪岚,一人一首成名曲 大陆版,,,,,,,,,,,,,,,
牧马人,"杨坤,丁丁,平安,金志文,关喆",unknown,,,,,,,,,,,,,,,
狐狸叫,Ylvis,unknown,,,,,,,,,,,,,,,
狐狸精,罗志祥,Best Show 劲舞天王版,,,,,,,,,,,,,,,
狮子座,曾轶可,单曲 - 狮子座,,,,,,,,,,,,,,,
王子病,张韶涵,有形的翅膀,,,,,,,,,,,,,,,
琉璃月,杨幂,单曲 - 琉璃月,,,,,,,,,,,,,,,
甜蜜蜜,薛凯琪,Y100（Evil版）,,,,,,,,,,,,,,,
甩葱歌,初音未来,单曲 - 甩葱歌,,,,,,,,,,,,,,,
男人KTV,胡彦斌,单曲 - 男人Ktv,,,,,,,,,,,,,,,
疯人愿,魏晨,单曲 - 疯人愿,,,,,,,,,,,,,,,
白桦林,朴树,中国歌曲排行榜 1999年度十大金曲,,,,,,,,,,,,,,,
相信爱,群星,在线热搜（日语）系列1,,,,,,,,,,,,,,,
真英雄,小沈阳,谁是真英雄 电视原声带,,,,,,,,,,,,,,,
离别赋,"周华健,张大春",unknown,,,,,,,,,,,,,,,
穷开心,花儿乐队,疯狂猜歌,,,,,,,,,,,,,,,
笑忘书,,unknown,,,,,,,,,,,,,,,
笑红尘,,unknown,,,,,,,,,,,,,,,
笨小孩,刘德华,我们的刘德华 (国语版),,,,,,,,,,,,,,,
笨小孩,"刘德华,柯受良,吴宗宪",unknown,,,,,,,,,,,,,,,
简单爱,周杰伦,婚礼歌手:幸福情歌精选,,,,,,,,,,,,,,,
算你狠,陈小春,Sing陈小春(十年纪念新歌精选辑),,,,,,,,,,,,,,,
紫藤花,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,,,,
红山果,安与骑兵,安与骑兵,,,,,,,,,,,,,,,
红楼梦,庞龙,单曲 - 红楼梦,,,,,,,,,,,,,,,
红蜻蜓,北京天使合唱团,东方的天使之音系列-光阴的故事,,,,,,,,,,,,,,,
红颜劫,姚贝娜,甄嬛传原声大碟,,,,,,,,,,,,,,,
美人吟,李玲玉,单曲 - 美人吟,,,,,,,,,,,,,,,
老天爷,范思威,老天爷,,,,,,,,,,,,,,,
耶耶耶,DJ小可,unknown,,,,,,,,,,,,,,,
胆小鬼,梁咏琪,追星揽月精选流行音乐榜,,,,,,,,,,,,,,,
舞女泪,韩宝仪,经典雅韵2,,,,,,,,,,,,,,,
茉莉花,宋祖英,光辉20年,,,,,,,,,,,,,,,
茉莉花,莫文蔚,回蔚,,,,,,,,,,,,,,,
草帽歌,张忆亚,unknown,,,,,,,,,,,,,,,
菊花台,周杰伦,K情歌9,,,,,,,,,,,,,,,
菩萨蛮,姚贝娜,甄嬛传原声大碟,,,,,,,,,,,,,,,
萤火虫,伊能静,Princess A,,,,,,,,,,,,,,,
落花情,七朵组合,落花情,,,,,,,,,,,,,,,
蓝精灵,,unknown,,,,,,,,,,,,,,,
蓝精灵,儿歌,unknown,,,,,,,,,,,,,,,
蓝精灵,小太阳儿童合唱团,成人儿歌,,,,,,,,,,,,,,,
蓝色雨,温岚,我为歌狂 第8期,,,,,,,,,,,,,,,
蓝莲花,许巍,今天 - 许巍2002-2008生活作品集,,,,,,,,,,,,,,,
蓝莲花,"张恒远,赵晗",unknown,,,,,,,,,,,,,,,
表达爱,林俊杰,单曲-表达爱,,,,,,,,,,,,,,,
表达爱,林俊杰/廖君,unknown,,,,,,,,,,,,,,,
记事本,陈慧琳,重拾女人心,,,,,,,,,,,,,,,
许茹芸,好听,unknown,,,,,,,,,,,,,,,
诀别诗,胡彦斌,少年杨家将 电视原声带,,,,,,,,,,,,,,,
说不清,孙骁骁,unknown,,,,,,,,,,,,,,,
说爱你,蔡依林,J女神 影音典藏精选,,,,,,,,,,,,,,,
说爱我,梁一贞,Mars战神 电视原声带,,,,,,,,,,,,,,,
谢谢你,sara,I'm Sara,,,,,,,,,,,,,,,
财神到,许冠杰,难忘许冠杰Sam Hui30年,,,,,,,,,,,,,,,
赤裸裸,郑钧,温暖呐喊 2005北京工体演唱会,,,,,,,,,,,,,,,
走四方,金志文/曹寅,unknown,,,,,,,,,,,,,,,
走天涯,叶贝文,感觉叶贝文,,,,,,,,,,,,,,,
走天涯,降央卓玛,女人又一次哭泣,,,,,,,,,,,,,,,
走天涯,老猫+  杨...,unknown,,,,,,,,,,,,,,,
走天涯,"龙梅子,老猫",unknown,,,,,,,,,,,,,,,
走西口,阿宝,想亲亲想在心眼眼上,,,,,,,,,,,,,,,
辣妹子,卓依婷,春语,,,,,,,,,,,,,,,
过家家,小蓓蕾组合,unknown,,,,,,,,,,,,,,,
还是会,纯音乐,unknown,,,,,,,,,,,,,,,
这条街,云菲菲/冷漠,unknown,,,,,,,,,,,,,,,
这条街,冷漠/云菲菲,unknown,,,,,,,,,,,,,,,
这条街,云菲菲,,,,,  /    冷漠,unknown,,,,,,,,,,
追梦人,凤飞飞,女人篇,,,,,,,,,,,,,,,
追追追,苏打绿,十年一刻,,,,,,,,,,,,,,,
逍遥叹,胡歌,unknown,,,,,,,,,,,,,,,
醉红颜,冷漠,网络新四大天王,,,,,,,,,,,,,,,
金缕衣,姚贝娜,甄嬛传原声大碟,,,,,,,,,,,,,,,
铁窗泪,迟志强,单曲-铁窗泪,,,,,,,,,,,,,,,
门没锁,品冠,港台电视金曲top100,,,,,,,,,,,,,,,
阿里郎,阿里郎,单曲 - 阿里郎,,,,,,,,,,,,,,,
陌生人,蔡健雅,华语女生,,,,,,,,,,,,,,,
雨花石,李玉刚/石头,unknown,,,,,,,,,,,,,,,
雨花石,石头/李玉刚,unknown,,,,,,,,,,,,,,,
雨花石,李玉刚,,,,,  /    石头,unknown,,,,,,,,,,
雨花石,石头,,,,,  /    李玉刚,unknown,,,,,,,,,,
雨花石,"石头 (王卓实),李玉刚",unknown,,,,,,,,,,,,,,,
雪绒花,,unknown,,,,,,,,,,,,,,,
雪绒花,金莎,不可思议金选,,,,,,,,,,,,,,,
霍元甲,周杰伦,霍元甲 EP,,,,,,,,,,,,,,,
青花瓷,周杰伦,K情歌10,,,,,,,,,,,,,,,
风云决,任贤齐,单曲-风云决 同名主题歌,,,,,,,,,,,,,,,
高原红,容中尔甲,高档汽车专用测试碟2 飞进草原,,,,,,,,,,,,,,,
高原蓝,乌兰托娅,回归高原,,,,,,,,,,,,,,,
鲁冰花,甄妮,一份真演唱会,,,,,,,,,,,,,,,
鲁冰花,小蓓蕾组合,unknown,,,,,,,,,,,,,,,
黄玫瑰,侃侃,爱深藏,,,,,,,,,,,,,,,
黄种人,谢霆锋,爱.回忆108,,,,,,,,,,,,,,,
黑白配,范玮琪,疯狂猜歌,,,,,,,,,,,,,,,
Amarantine,Enya,Amarantine (Special Christmas Edition),,,,,,,,,,,,,,,
Dark Horse,"Katy Perry,Juicy J",unknown,,,,,,,,,,,,,,,
End Of May,Keren Ann,Not Going Anywhere,,,,,,,,,,,,,,,
Hallelujah,Alexandra Burke,Divas Collection,,,,,,,,,,,,,,,
Hot N Cold,Katy Perry,2010 Grammy Nominees (2010格莱美的喝彩),,,,,,,,,,,,,,,
I Miss You,柯有纶,寂寞边境 月光爱人 情歌精选,,,,,,,,,,,,,,,
I love you,王若琳,2012张北草原音乐节,,,,,,,,,,,,,,,
I miss you,汤加丽,如果有那一天 EP,,,,,,,,,,,,,,,
Just Dance,Lady GaGa,NOW That's What I Call Music! 30,,,,,,,,,,,,,,,
Love Is…,"朴章贤,？？？",unknown,,,,,,,,,,,,,,,
Love Story,Taylor Swift,NOW That's What I Call Music! 30,,,,,,,,,,,,,,,
Part Of Me,Katy Perry,"Now That's What I Call Music, Vol. 43",,,,,,,,,,,,,,,
Sexy Bitch,"David Guetta,Akon",unknown,,,,,,,,,,,,,,,
Sugar Rush,AKB48,Sugar Rush,,,,,,,,,,,,,,,
Super Star,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,,,,
Your Smile,Bandari,Summerdreams,,,,,,,,,,,,,,,
Your Smile,班得瑞,unknown,,,,,,,,,,,,,,,
多啦a梦,陈慧琳,唱游小时侯,,,,,,,,,,,,,,,
心痛2013,小山,心痛2013,,,,,,,,,,,,,,,
Anywhere Is,Enya,The Magic Of Enya,,,,,,,,,,,,,,,
Bad romance,吴莫愁/陶虹旭,unknown,,,,,,,,,,,,,,,
Bar Bar Bar,Crayon Pop,Bar Bar Bar,,,,,,,,,,,,,,,
Bumble Bees,Aqua,Aquarius,,,,,,,,,,,,,,,
I Surrender,Céline Dion,Falling Into You / A New Day Has Come / Let's Talk,,,,,,,,,,,,,,,
Jar of Love,曲婉婷,跨年演唱会2012-2013 华语篇2,,,,,,,,,,,,,,,
Thrift Shop,"Macklemore,Ryan Lewis",unknown,,,,,,,,,,,,,,,
断点(国),张敬轩,unknown,,,,,,,,,,,,,,,
江南style,泫雅,unknown,,,,,,,,,,,,,,,
江南style,泫雅/Psy,unknown,,,,,,,,,,,,,,,
江南style,泫雅    /    Psy,unknown,,,,,,,,,,,,,,,
编号89757,林俊杰,他是... JJ林俊杰,,,,,,,,,,,,,,,
Ace (王牌),泰民,unknown,,,,,,,,,,,,,,,
Alwaysonline,林俊杰,unknown,,,,,,,,,,,,,,,
"Kissy, Kissy",Smile,Future Girls,,,,,,,,,,,,,,,
Rain Over Me,Pitbull,Planet Pit,,,,,,,,,,,,,,,
Wake Up Call,Maroon 5,Wake Up Call,,,,,,,,,,,,,,,
We Are Young,"FUN.,Janelle Monáe",unknown,,,,,,,,,,,,,,,
forever love,王力宏,最佳广告主题曲年鉴,,,,,,,,,,,,,,,
一代宗师,黄宗泽,bravo bosco,,,,,,,,,,,,,,,
一块红布,崔健,中国摇滚,,,,,,,,,,,,,,,
一块红布,"刘彩星,高扬",unknown,,,,,,,,,,,,,,,
一帘幽梦,纯音乐,冬 冬日飘雪,,,,,,,,,,,,,,,
一帘幽梦,许茹芸,流淌歌声 走过这十年 贰,,,,,,,,,,,,,,,
一念执着,"胡歌,阿兰",unknown,,,,,,,,,,,,,,,
一无所有,崔健,每年流行一首,,,,,,,,,,,,,,,
一生何求,,unknown,,,,,,,,,,,,,,,
一生何求,刘德华,Unforgettable,,,,,,,,,,,,,,,
一生何求,陈百强,世纪10星 永恒篇,,,,,,,,,,,,,,,
一生无悔,"高安,杭娇",unknown,,,,,,,,,,,,,,,
一生无悔,高安/杭娇,unknown,,,,,,,,,,,,,,,
一生无悔,高安,,,,,  /    杭娇,unknown,,,,,,,,,,
一生有你,水木年华,中国歌曲排行榜 2001年度十五大金曲,,,,,,,,,,,,,,,
一眼万年,S.H.E,Forever 新歌 + 精选,,,,,,,,,,,,,,,
一眼瞬间,"李琦,林芯仪",unknown,,,,,,,,,,,,,,,
一眼瞬间,"张惠妹,萧敬腾",unknown,,,,,,,,,,,,,,,
一言难尽,张宇,Love Songs Of Urheen,,,,,,,,,,,,,,,
一起摇摆,"汪峰,张恒远,毕夏,单冲锋,孟楠",unknown,,,,,,,,,,,,,,,
一路歌唱,"阿宝,张冬玲",unknown,,,,,,,,,,,,,,,
七子之歌,容韵琳,中华儿歌珍藏集6,,,,,,,,,,,,,,,
七情六欲,李翊君,情歌传唱天后,,,,,,,,,,,,,,,
三万英尺,迪克牛仔,重拾男人心,,,,,,,,,,,,,,,
三天三夜,歌浴森,,,,,  /    张玮,unknown,,,,,,,,,,
三年三天,安与骑兵,安与骑兵,,,,,,,,,,,,,,,
上善若水,何晟铭,国色天香? 电视原声带,,,,,,,,,,,,,,,
不再犹豫,Beyond,Live 1991生命接触演唱会,,,,,,,,,,,,,,,
不如跳舞,陈慧琳,闪亮每一天Shining新歌 + 精选,,,,,,,,,,,,,,,
不怕不怕,郭美美,不怕不怕,,,,,,,,,,,,,,,
不想懂得,,unknown,,,,,,,,,,,,,,,
不想懂得,张韶涵,闪亮2008 Hit Fm 年度百首单曲,,,,,,,,,,,,,,,
不想长大,S.H.E,疯狂猜歌,,,,,,,,,,,,,,,
专属天使,TANK,追星揽月精选流行音乐榜,,,,,,,,,,,,,,,
世界末日,周杰伦,疯狂猜歌,,,,,,,,,,,,,,,
两只老虎,无级生,动物园·Zoo·,,,,,,,,,,,,,,,
两只老虎,儿歌,unknown,,,,,,,,,,,,,,,
两只蝴蝶,庞龙,2012年09月网络红歌 2,,,,,,,,,,,,,,,
中国功夫,屠洪刚,自己人,,,,,,,,,,,,,,,
为谁憔悴,DJ小可,unknown,,,,,,,,,,,,,,,
乡下老鼠,小蓓蕾组合,unknown,,,,,,,,,,,,,,,
二泉映月,闵慧芬,二胡阿炳,,,,,,,,,,,,,,,
五星红旗,孙楠,unknown,,,,,,,,,,,,,,,
今世有缘,云菲菲,发烧情书第六封 情歌经典,,,,,,,,,,,,,,,
从头再来,刘欢,刘欢上海演唱会“欢歌2006”,,,,,,,,,,,,,,,
仙剑问情,萧人凤,仙籁情深,,,,,,,,,,,,,,,
仰望星空,张杰,女人到底想什么,,,,,,,,,,,,,,,
伤心地铁,光良,流浪汉,,,,,,,,,,,,,,,
伤心城市,冷漠,取悦耳朵的魅力男声 十大伤感男声,,,,,,,,,,,,,,,
伯牙绝弦,王力宏,十八般武艺,,,,,,,,,,,,,,,
你不爱我,康晋荣,练歌本,,,,,,,,,,,,,,,
你最珍贵,张学友/高慧君,unknown,,,,,,,,,,,,,,,
你最珍贵,张学友,,,,,  /    高慧君,unknown,,,,,,,,,,
你的微笑,F.I.R,我要飞 寻梦之途全纪录,,,,,,,,,,,,,,,
你的样子,林志炫,国语老歌·男人篇,,,,,,,,,,,,,,,
你的眼神,蔡琴,民歌金韵奖-青春之歌,,,,,,,,,,,,,,,
你的香气,郭静,港台电视金曲top100,,,,,,,,,,,,,,,
倾国倾城,熊汝霖,unknown,,,,,,,,,,,,,,,
倾国倾城,陈楚生,热门华语187,,,,,,,,,,,,,,,
假情真爱,阿华,非诚勿扰之大笑江湖,,,,,,,,,,,,,,,
偷偷的哭,陈玉建,人气主打歌-最幸福的人,,,,,,,,,,,,,,,
兄弟干杯,庞龙,兄弟干杯 EP,,,,,,,,,,,,,,,
兄弟干杯,"庞龙,李永波",unknown,,,,,,,,,,,,,,,
兄弟无数,景岗山,unknown,,,,,,,,,,,,,,,
光棍好苦,司文,光棍好苦,,,,,,,,,,,,,,,
六月的雨,胡歌,蓝光,,,,,,,,,,,,,,,
再别康桥,琪琪格,unknown,,,,,,,,,,,,,,,
军港之夜,苏小明,一人一首成名曲 大陆版,,,,,,,,,,,,,,,
冬天来了,权振东/佳宁组合,unknown,,,,,,,,,,,,,,,
刀剑如梦,,unknown,,,,,,,,,,,,,,,
刀剑如梦,周华健,港台电视金曲top100,,,,,,,,,,,,,,,
分开旅行,刘若英/黄立行,unknown,,,,,,,,,,,,,,,
分开旅行,刘若英,,,,,  /    黄立行,unknown,,,,,,,,,,
分手假期,"钟洁,hojo",unknown,,,,,,,,,,,,,,,
别再骗我,黑龙,单曲 - 别再骗我,,,,,,,,,,,,,,,
别无所求,艳乐队,unknown,,,,,,,,,,,,,,,
别说抱歉,阿悄,陪我去流浪,,,,,,,,,,,,,,,
到森林去,华声儿童合唱团,unknown,,,,,,,,,,,,,,,
北京一夜,陈升,靡之魅-感动篇,,,,,,,,,,,,,,,
北京北京,汪峰,跨年演唱会2012-2013 华语篇2,,,,,,,,,,,,,,,
北京北京,梁博,,,,,  /    黄勇,unknown,,,,,,,,,,
北京烟火,梦然,假装洒脱,,,,,,,,,,,,,,,
北国之春,邓丽君,酒醉的探戈(日本版),,,,,,,,,,,,,,,
千千阙歌,张国荣,unknown,,,,,,,,,,,,,,,
千古绝唱,白雪,单曲 - 千古绝唱,,,,,,,,,,,,,,,
千年之恋,信乐团,K情歌9,,,,,,,,,,,,,,,
千年之恋,戴爱玲,K歌情人雅座,,,,,,,,,,,,,,,
千里之外,周杰伦/费玉清,unknown,,,,,,,,,,,,,,,
半岛铁盒,周杰伦,The One演唱会,,,,,,,,,,,,,,,
单身情歌,林志炫,重拾男人心,,,,,,,,,,,,,,,
南海姑娘,爱戴,爱警戒,,,,,,,,,,,,,,,
南海姑娘,邓丽君,邓丽君名曲选,,,,,,,,,,,,,,,
原来的我,齐秦,10年朋友 9,,,,,,,,,,,,,,,
原来的我,陈楚生,快乐男声陈楚生歌曲,,,,,,,,,,,,,,,
友情岁月,郑伊健,影歌集-25年香港经典电影歌曲,,,,,,,,,,,,,,,
只要有你,孙楠,unknown,,,,,,,,,,,,,,,
只要有你,那英,unknown,,,,,,,,,,,,,,,
只要有你,"那英,孙楠",unknown,,,,,,,,,,,,,,,
只要有你,那英/孙楠,unknown,,,,,,,,,,,,,,,
只要有你,那英,,,,,  /    孙楠,unknown,,,,,,,,,,
吉祥三宝,布仁巴雅尔,高档汽车专用测试碟2 飞进草原,,,,,,,,,,,,,,,
同桌的你,老狼,此间的少年,,,,,,,,,,,,,,,
同步呼吸,萧亚轩,SUPER GIRL 爱无畏,,,,,,,,,,,,,,,
咱爸咱妈,龙猫组合,咱爸咱妈,,,,,,,,,,,,,,,
哥妹情缘,高安,一路欢歌8 ,,,,,,,,,,,,,,,
哥有老婆,纪晓斌,《哥有老婆》,,,,,,,,,,,,,,,
唱得响亮,,unknown,,,,,,,,,,,,,,,
回到拉萨,郑钧,中国歌曲排行榜1994年度十大金曲,,,,,,,,,,,,,,,
回到过去,周杰伦,The One演唱会,,,,,,,,,,,,,,,
回头太难,张学友,宝丽金绝佳经典,,,,,,,,,,,,,,,
回心转意,侯强,单曲-回心转意,,,,,,,,,,,,,,,
因为爱情,王菲,史上最伤感的网络情歌,,,,,,,,,,,,,,,
因为爱情,王菲/陈奕迅,unknown,,,,,,,,,,,,,,,
因为爱情,王菲,,,,,  /    陈奕迅,unknown,,,,,,,,,,
圣诞快乐,李炆,unknown,,,,,,,,,,,,,,,
夏天的风,温岚,单曲-夏天的风,,,,,,,,,,,,,,,
天亮以后,胡歌,天外飞仙 电视原声带,,,,,,,,,,,,,,,
天天想你,张雨生,张雨生纪念珍藏版,,,,,,,,,,,,,,,
天涯海角,纪敏佳,靓绝,,,,,,,,,,,,,,,
天真无邪,胎教音乐,unknown,,,,,,,,,,,,,,,
天空之城,李志,unknown,,,,,,,,,,,,,,,
天空之城,郭燕,单曲 - 天空之城,,,,,,,,,,,,,,,
天空之城,久石让,unknown,,,,,,,,,,,,,,,
天空之城,纯音乐,夜空守望者节目背景音乐精选,,,,,,,,,,,,,,,
天竺少女,李玲玉,单曲 - 天竺少女,,,,,,,,,,,,,,,
天籁之爱,容中尔甲/旺姆,unknown,,,,,,,,,,,,,,,
天籁之爱,容中尔甲,,,,,  /    旺姆,unknown,,,,,,,,,,
天籁传奇,凤凰传奇,组团十年庆功版,,,,,,,,,,,,,,,
天若有情,袁凤英,unknown,,,,,,,,,,,,,,,
天长地久,周启生,爱我经典精选集,,,,,,,,,,,,,,,
失恋光荣,金志文,明星实习生 电视原声带,,,,,,,,,,,,,,,
女人如烟,魏佳艺,新歌榜-年度爱情大碟,,,,,,,,,,,,,,,
好久不见,陈奕迅,单曲- 好久不见,,,,,,,,,,,,,,,
好人好梦,邰正宵/孙悦,unknown,,,,,,,,,,,,,,,
好心分手,"卢巧音,王力宏",unknown,,,,,,,,,,,,,,,
好心分手,卢巧音/王力宏,赏味人间,,,,,,,,,,,,,,,
如果当时,Vae,unknown,,,,,,,,,,,,,,,
妈咪妈咪,王绎龙,DJ万万岁,,,,,,,,,,,,,,,
妈妈的手,郭欢,妈妈的手,,,,,,,,,,,,,,,
妙手空空,成龙,,,,,  /    周华健,,,,,  /    张震岳,unknown,,,,,
孤单心事,蓝又时,追星揽月精选流行音乐榜,,,,,,,,,,,,,,,
孤枕难眠,周华健,跨年演唱会2012-2013 华语篇2,,,,,,,,,,,,,,,
完全因你,张敬轩,Pink Dahlia,,,,,,,,,,,,,,,
完美世界,水木年华,十年·启程 2010北京工体演唱会,,,,,,,,,,,,,,,
完美生活,许巍,今天 - 许巍2002-2008生活作品集,,,,,,,,,,,,,,,
家在心里,徐子崴,单曲 - 家在心里,,,,,,,,,,,,,,,
小三续集,冷漠,史上最伤感的网络情歌,,,,,,,,,,,,,,,
小城故事,萧淑慎,unknown,,,,,,,,,,,,,,,
小手拍拍,小蓓蕾组合,unknown,,,,,,,,,,,,,,,
就是爱你,陶喆,疯狂猜歌,,,,,,,,,,,,,,,
巴赫旧约,汪苏泷,汪苏泷 精选集,,,,,,,,,,,,,,,
干杯朋友,田震,试音宝典-试机二十四号,,,,,,,,,,,,,,,
幸福恋人,"郑源,沈丹丹",沈丹丹 Diana,,,,,,,,,,,,,,,
幸福恋人,郑源/沈丹丹,unknown,,,,,,,,,,,,,,,
幸福恋人,郑源,,,,,  /    沈丹丹,unknown,,,,,,,,,,
广岛之恋,莫文蔚+张洪量,unknown,,,,,,,,,,,,,,,
广岛之恋,莫文蔚/张洪量,unknown,,,,,,,,,,,,,,,
广岛之恋,莫文蔚,,,,,  /    张洪量,unknown,,,,,,,,,,
康定情歌,鲍比达,中原新乐,,,,,,,,,,,,,,,
开始懂了,孙燕姿,鉴听天碟 (国语精选),,,,,,,,,,,,,,,
往事随风,齐秦,辉煌30年,,,,,,,,,,,,,,,
心肝宝贝,任贤齐+徐熙媛,unknown,,,,,,,,,,,,,,,
心肝宝贝,任贤齐/徐熙媛,unknown,,,,,,,,,,,,,,,
心肝宝贝,任贤齐,,,,,  /    徐熙媛,unknown,,,,,,,,,,
忘记时间,胡歌,单曲-忘记时间,,,,,,,,,,,,,,,
快乐出发,天娱群星,unknown,,,,,,,,,,,,,,,
快乐崇拜,潘玮柏,情歌对唱大集合,,,,,,,,,,,,,,,
忽然之间,莫文蔚,华语女生,,,,,,,,,,,,,,,
恋恋风尘,老狼,一声所爱·大地飞歌 第3期,,,,,,,,,,,,,,,
恋爱达人,罗志祥,男女对唱情歌冠军全记录,,,,,,,,,,,,,,,
恒星流星,张杰,One Chance 张杰新歌+精选,,,,,,,,,,,,,,,
恨我爱你,张睿,花非花雾非雾 电视原声带,,,,,,,,,,,,,,,
恭喜发财,刘德华,春节音乐,,,,,,,,,,,,,,,
情非得已,庾澄庆,遇见100%幸福 偶像剧情歌最精选,,,,,,,,,,,,,,,
情非得已,李敏镐,在线热搜（韩语）系列1,,,,,,,,,,,,,,,
想你的夜,阿正,如果你是我眼中的一滴泪,,,,,,,,,,,,,,,
感恩的心,欧阳菲菲,重拾女人心,,,,,,,,,,,,,,,
我不想说,杨钰莹,一人一首成名曲 大陆版,,,,,,,,,,,,,,,
我们的歌,王力宏,疯狂猜歌,,,,,,,,,,,,,,,
我们的爱,F.I.R,我要飞 寻梦之途全纪录,,,,,,,,,,,,,,,
我们的爱,萧亚轩/胡彦斌,unknown,,,,,,,,,,,,,,,
我怀念的,孙燕姿,疯狂猜歌,,,,,,,,,,,,,,,
我想念的,汪贤祖,我想念的,,,,,,,,,,,,,,,
我爱洗澡,范晓萱,刷牙歌,,,,,,,,,,,,,,,
我爱的人,艳乐队,unknown,,,,,,,,,,,,,,,
我的宝贝,蔡旻佑,婚礼歌手:幸福情歌精选,,,,,,,,,,,,,,,
我的快乐,锦绣二重唱,命中注定我爱你 电视原声带,,,,,,,,,,,,,,,
我的爸爸,金志文,兄弟小文,,,,,,,,,,,,,,,
我的祖国,鲍比达,中原新乐,,,,,,,,,,,,,,,
