可不可以你也刚好喜欢我,Fuying &amp; Sam,,,,,,,,,,,,,,,
吼(可口可乐《年份瓶2015未来版》活动主题曲),MP魔幻力量,,,,,,,,,,,,,,,
不还,郭静,,,,,,,,,,,,,,,
Don&#39;t Cry,吴思贤,,,,,,,,,,,,,,,
远远爱(中视《来自星星的你》片头曲),林昕阳,,,,,,,,,,,,,,,
小人物大公主(电视剧《喜欢．一个人》片头曲),陈彦允,,,,,,,,,,,,,,,
跟你住(三立偶像剧 《女人30-情定水舞间》插曲),孙盛希,,,,,,,,,,,,,,,
1000个太阳(中视《继承者们》片尾曲),林昕阳,,,,,,,,,,,,,,,
鬼才懂你,萧闳仁,,,,,,,,,,,,,,,
时间的孤岛(电影《肌肤之侵》中文主题曲),陈惠婷,,,,,,,,,,,,,,,
即溶爱人(Part-Time Lover),郭静,,,,,,,,,,,,,,,
不该 不该(华视偶像剧 《巷弄里的那间书店》片头曲),孙盛希,,,,,,,,,,,,,,,
闭上双眼的时候(电影《变身》插曲),刘容嘉,,,,,,,,,,,,,,,
"爱 到站了(Next Stop, Happiness)",李千娜,,,,,,,,,,,,,,,
这不是我(That’s Not Me),炎亚纶,,,,,,,,,,,,,,,
1/2(One Out Of Two&amp;#124;电视剧《爱上两个我》主题曲),炎亚纶,,,,,,,,,,,,,,,
套不住(三立偶像剧 《女人30情定水舞间》插曲),林凡,,,,,,,,,,,,,,,
基因决定我爱你(电视剧《喜欢．一个人》插曲),陈彦允,,,,,,,,,,,,,,,
为爱活一遍,ASA乐团,,,,,,,,,,,,,,,
黑白灰(Black White &amp; Grey),方大同,,,,,,,,,,,,,,,
一起喔喔(苏打绿十周年巡回演唱会《空气中的视听与幻觉》主题曲),苏打绿,,,,,,,,,,,,,,,
岁月这把刀(电视剧《女人30情定水舞间》片尾曲),林凡,,,,,,,,,,,,,,,
鱼干女?草食男 (feat. 黄宥杰),吴亦帆,,,,,,,,,,,,,,,
娘娘驾到(OT: Johnny Be Good / 2013“莫后年代”世界巡回演唱会主题曲),莫文蔚,,,,,,,,,,,,,,,
如烟 + 如果还有明天(live版),五月天,,,,,,,,,,,,,,,
欢喜象王天,郭蘅祈,,,,,,,,,,,,,,,
伤心的人別听慢歌 (贯彻快乐)(live版),五月天,,,,,,,,,,,,,,,
向往(电视剧《女人的战争》片头曲 / 电视剧《闪闪发亮》片尾曲),李健,,,,,,,,,,,,,,,
勇敢撑着(电视剧《逆光青春》片尾曲),周周,,,,,,,,,,,,,,,
Me &amp; U(电视剧《大红帽与小野狼》片尾曲),邓福如,,,,,,,,,,,,,,,
歹逗阵 (feat. Ella),江蕙,,,,,,,,,,,,,,,
我是恁老爸(电影《大尾鲈鳗》主题歌),猪哥亮,,,,,,,,,,,,,,,
发飙(SpeXial版),SpeXial,,,,,,,,,,,,,,,
I Can Blieve,符琼音,,,,,,,,,,,,,,,
晚安宝贝,阎韦伶,,,,,,,,,,,,,,,
部落美男子,部落美男子,,,,,,,,,,,,,,,
午后可颂,西田惠里奈,,,,,,,,,,,,,,,
You?are?my?baby(《爱的面包魂》电影主题曲),倪安东,,,,,,,,,,,,,,,
Bayu-bai (Good Night),萧贺硕,,,,,,,,,,,,,,,
M.A.T.S.K.A,Matska,,,,,,,,,,,,,,,
太匆匆,Mr.,,,,,,,,,,,,,,,
首部曲（结果咧/119/国王皇后/喇舌/没礼貌/永远在身边）,大嘴巴,,,,,,,,,,,,,,,
坐在月亮里,陈威全,,,,,,,,,,,,,,,
信者得爱,郑秀文,,,,,,,,,,,,,,,
I Wanna Rock N&#39; Roll,海洋乐团,,,,,,,,,,,,,,,
相爱的人都等在那地方,黄雅莉,,,,,,,,,,,,,,,
我不是你最疼爱的人,符琼音,,,,,,,,,,,,,,,
修饰语 Modifier(骊歌新经典),李立崴,,,,,,,,,,,,,,,
太多的爱,伍佰 &amp; China Blue,,,,,,,,,,,,,,,
Come &amp; Get It,Selena Gomez,,,,,,,,,,,,,,,
Suit &amp; Tie (feat. Jay-Z),Justin Timberlake,,,,,,,,,,,,,,,
Don&#39;t Stop The Party (feat. TJR),Pitbull,,,,,,,,,,,,,,,
Somebody That I Used to Know (,Gotye,,,,,,,,,,,,,,,
Let&#39;s Go,Calvin Harris,,,,,,,,,,,,,,,
Can&#39;t Say No,Conor Maynard,,,,,,,,,,,,,,,
"Party Rock Anthem(Radio Edit,feat. Lauren Bennett ",LMFAO,,,,,,,,,,,,,,,
We Found Love (feat. Calvin Harris) [Calvin Harris,Rihanna,,,,,,,,,,,,,,,
Safe &amp; Sound,Taylor Swift,,,,,,,,,,,,,,,
We Found Love (Album Version) [Feat. Calvin Harris,Rihanna,,,,,,,,,,,,,,,
5 O&#39;Clock(feat. Wiz Khalifa &amp; Lily Allen),T-Pain,,,,,,,,,,,,,,,
Moves Like Jagger(Studio Recording from the Voice ,Maroon 5,,,,,,,,,,,,,,,
Party Rock Anthem(feat. Lauren Bennett &amp; GoonR,LMFAO,,,,,,,,,,,,,,,
Cheers (Drink To That),Rihanna,,,,,,,,,,,,,,,
Cheers(Drink To That),Rihanna,,,,,,,,,,,,,,,
"Give Me Everything (Radio Edit) [feat. Ne-yo, Afro",Pitbull,,,,,,,,,,,,,,,
Don&#39;t Wanna Go Home,Jason Derülo,,,,,,,,,,,,,,,
"Give Me Everything(Feat. Ne-Yo, Afrojack &amp; Nay",Pitbull,,,,,,,,,,,,,,,
"Give Me Everything (feat. Ne-Yo, Afrojack &amp; Na",Pitbull,,,,,,,,,,,,,,,
Just Can&#39;t Get Enough,Black Eyed Peas,,,,,,,,,,,,,,,
Where Them Girls At(feat. Nicki Minaj &amp; Flo Ri,David Guetta,,,,,,,,,,,,,,,
Country Girl (Shake It For,Luke Bryan,,,,,,,,,,,,,,,
Look At Me Now (featuring Lil Wayne &amp; Busta Rh,Chris Brown,,,,,,,,,,,,,,,
Till The World Ends(舞到世界尽头 (舞力全开抢攻全球舞池第二波新曲)),Britney Spears,,,,,,,,,,,,,,,
S&amp;M (Remix),Rihanna,,,,,,,,,,,,,,,
Fresh Out the Oven(feat.pitbull),Jennifer Lopez,,,,,,,,,,,,,,,
S&amp;M,Rihanna,,,,,,,,,,,,,,,
Fuckin&#39; Perfect,P!nk,,,,,,,,,,,,,,,
The Time (Dirty Bit),Black Eyed Peas,,,,,,,,,,,,,,,
Thriller / Heads Will Roll (Glee Cast Version),Glee Cast,,,,,,,,,,,,,,,
Tonight((I&#39;m Lovin&#39; You) [feat. Ludacris &,Enrique Iglesias,,,,,,,,,,,,,,,
What&#39;s My Name?(feat. Drake),Rihanna,,,,,,,,,,,,,,,
What&#39;s My Name(feat.Drake),Rihanna,,,,,,,,,,,,,,,
Forget You [feat. Gwyneth Paltrow](Singing In The ,Glee Cast,,,,,,,,,,,,,,,
Singing In the Rain / Umbrella (feat. Gwyneth Palt,Glee Cast,,,,,,,,,,,,,,,
The Time(The Dirty Bit),Black Eyed Peas,,,,,,,,,,,,,,,
The Time (The Dirty Bit),Black Eyed Peas,,,,,,,,,,,,,,,
Club Can&#39;t Handle Me,Flo Rida,,,,,,,,,,,,,,,
DJ Got Us Fallin&#39; In Love,Usher,,,,,,,,,,,,,,,
Don&#39;t Go Breaking My Heart (Glee Cast Version),Glee Cast,,,,,,,,,,,,,,,
DJ Got Us Fallin&#39; In Love(Promo Only Clean Edi,Usher,,,,,,,,,,,,,,,
Happy Days Are Here Again / Get Happy (Glee Cast V,Glee Cast,,,,,,,,,,,,,,,
Magic,B.o.B,,,,,,,,,,,,,,,
Magic(ft.rivers cuomo),B.o.B,,,,,,,,,,,,,,,
Ridin&#39; Solo,Jason Derülo,,,,,,,,,,,,,,,
Ridin&#39; Solo(Promo Only Clean Edit),Jason Derülo,,,,,,,,,,,,,,,
Can&#39;t Be Tamed,Miley Cyrus,,,,,,,,,,,,,,,
Jessie&#39;s Girl(Glee Cast Version),Glee Cast,,,,,,,,,,,,,,,
Total Eclipse Of The Heart (Glee Cast Version) [fe,Glee Cast,,,,,,,,,,,,,,,
新城市,GoldEN,,,,,,,,,,,,,,,
月湖,Robynn &amp; Kendy,,,,,,,,,,,,,,,
逆来顺受,关心妍,,,,,,,,,,,,,,,
Ain&#39;t Enough,Gotthard,,,,,,,,,,,,,,,
分手总约在雨天,方皓玟,,,,,,,,,,,,,,,
撑起雨伞,华语群星,,,,,,,,,,,,,,,
爱Phone了,SIS乐印姐妹,,,,,,,,,,,,,,,
哎呀! 男友,黄山怡,,,,,,,,,,,,,,,
搏你一笑,少爷占,,,,,,,,,,,,,,,
致少年时代,古巨基,,,,,,,,,,,,,,,
语言艺术,Rubber Band,,,,,,,,,,,,,,,
城惶城恐,C AllStar,,,,,,,,,,,,,,,
色惑,杨千嬅,,,,,,,,,,,,,,,
最痛无声,孙耀威,,,,,,,,,,,,,,,
镁光灯下,Super Girls (香港),,,,,,,,,,,,,,,
时间开的玩笑,连诗雅,,,,,,,,,,,,,,,
无朋友,李克勤,,,,,,,,,,,,,,,
爱我就吻我,蓝奕邦,,,,,,,,,,,,,,,
但愿人人玩长久,少爷占,,,,,,,,,,,,,,,
围圈,Yellow!,,,,,,,,,,,,,,,
生于忧患,Kolor,,,,,,,,,,,,,,,
弗洛蒙,薛凯琪,,,,,,,,,,,,,,,
外游寻味,Blaster,,,,,,,,,,,,,,,
震,杜德伟,,,,,,,,,,,,,,,
疯狂有时(2014 “Crazy Hours” 演唱会点题曲),张智霖,,,,,,,,,,,,,,,
道别说爱你,雷琛瑜,,,,,,,,,,,,,,,
脸皮,Supper Moment,,,,,,,,,,,,,,,
护航(TVB剧集《西游记》片尾曲),许廷铿,,,,,,,,,,,,,,,
街口有落(电影《那夜凌晨，我坐上了旺角开往大埔的红VAN》主题曲),Shine,,,,,,,,,,,,,,,
小瓜,颜培珊,,,,,,,,,,,,,,,
Sail Away,Robynn &amp; Kendy,,,,,,,,,,,,,,,
Dt&#39;z it,方皓玟,,,,,,,,,,,,,,,
整蛊电话,软硬天师,,,,,,,,,,,,,,,
一厘米,江海迦,,,,,,,,,,,,,,,
Baby Don&#39;t Cry,陈柏宇,,,,,,,,,,,,,,,
*火#星!&amp;文$~,张继聪,,,,,,,,,,,,,,,
不要不记得,连诗雅,,,,,,,,,,,,,,,
森美无滚(森美栋笃笑《森美要滚》主题曲TV Verison),森美,,,,,,,,,,,,,,,
柏林尘埃 (feat. Tim Lui),坏碑唇,,,,,,,,,,,,,,,
薪火相传,叶世荣,,,,,,,,,,,,,,,
宝记正传 part-Ⅰ,华语群星,,,,,,,,,,,,,,,
余生一起过(2013道地广告主题曲),刘德华,,,,,,,,,,,,,,,
断．舍．离,陈慧琳,,,,,,,,,,,,,,,
蜚蜚 (Speculations/电影《喜爱夜蒲2》插曲),陈僖仪,,,,,,,,,,,,,,,
八十再玩,The Uni Boys,,,,,,,,,,,,,,,
MMM~十三件唔知好过知的事~,梁汉文,,,,,,,,,,,,,,,
天机密语,郭富城,,,,,,,,,,,,,,,
理想再见,Yellow!,,,,,,,,,,,,,,,
Feel Like Dancing,冯允谦,,,,,,,,,,,,,,,
爱迪生,Shine,,,,,,,,,,,,,,,
YELLOW!+理想再見（流畅）,华语群星,,,,,,,,,,,,,,,
过后,Supper Moment,,,,,,,,,,,,,,,
Why Don&#39;t You Tell Me,蔚雨芯,,,,,,,,,,,,,,,
Let&#39;s just do it,Dear Jane,,,,,,,,,,,,,,,
你需要的是我,方大同,,,,,,,,,,,,,,,
It &#39;s my party,达明一派,,,,,,,,,,,,,,,
Someday I&#39;ll Fly,G.E.M. 邓紫棋,,,,,,,,,,,,,,,
一世回味,太极乐队,,,,,,,,,,,,,,,
下午9点55分,薛凯琪,,,,,,,,,,,,,,,
双喜临门,农夫,,,,,,,,,,,,,,,
你知道我在台北等你吗?,野仔,,,,,,,,,,,,,,,
Go Go Rocket,EKEE,,,,,,,,,,,,,,,
孔明灯(粤语),李克勤,,,,,,,,,,,,,,,
Gag King,朱凌凌,,,,,,,,,,,,,,,
Love U2,陈伟霆,,,,,,,,,,,,,,,
小牛加油,903夹Gig音乐会,,,,,,,,,,,,,,,
Not A Sad Song(周杰伦《夜曲》完全改编英文live版),惟安娜,,,,,,,,,,,,,,,
爱我你怕了吗?(live版),葛群锋,,,,,,,,,,,,,,,
第三十八个夏至(live版),李衡彬,,,,,,,,,,,,,,,
张杰你听见了吗(live版),小泾县,,,,,,,,,,,,,,,
始终不够(live版),张墨墨,,,,,,,,,,,,,,,
再见陌生人(live版),谢树仁,,,,,,,,,,,,,,,
草原舞曲(live版),多淑杰,,,,,,,,,,,,,,,
月满西楼(live版),参赛者,,,,,,,,,,,,,,,
孤独的心河(live版),刀沐阳,,,,,,,,,,,,,,,
新心碎2014(live版),刀沐阳,,,,,,,,,,,,,,,
爱你一生不厌倦(live版),刀沐阳,,,,,,,,,,,,,,,
All That Jazz(live版),宣薇薇,,,,,,,,,,,,,,,
剑伤(live版),谢树仁,,,,,,,,,,,,,,,
八连杀(live版),苏宸熹,,,,,,,,,,,,,,,
好心分手(live版),龙安定,,,,,,,,,,,,,,,
你是我今生最美的相遇(live版),赵镕,,,,,,,,,,,,,,,
星月之恋(live版),赵镕,,,,,,,,,,,,,,,
万水千山总是爱(live版),赵镕,,,,,,,,,,,,,,,
别在伤口上撒盐(live版),苏秋兴,,,,,,,,,,,,,,,
过火(live版),汤治德,,,,,,,,,,,,,,,
爸爸去哪了(80后胡同孩子版live版),杨璐,,,,,,,,,,,,,,,
我好喜欢你(live版),张乐乐,,,,,,,,,,,,,,,
闹够了没用(live版),汤治德,,,,,,,,,,,,,,,
晚秋 Vocal Jazz Acappella(live版),AHA人声,,,,,,,,,,,,,,,
天堂岛乐园(live版),苏宸熹,,,,,,,,,,,,,,,
可以了(live版),孙晓越,,,,,,,,,,,,,,,
If I Ain‘t Got You(live版),张凤娇,,,,,,,,,,,,,,,
我又不是你的谁(live版),参赛者,,,,,,,,,,,,,,,
爱碎了痴心(live版),多淑杰,,,,,,,,,,,,,,,
DJ Got Us Falling In Love Again(live版),张静,,,,,,,,,,,,,,,
困兽之斗2(live版),许斗斗,,,,,,,,,,,,,,,
A woman’s  worth(live版),张昕怡,,,,,,,,,,,,,,,
流泪的红烛(live版),参赛者,,,,,,,,,,,,,,,
狼弹唱(live版),羽少白,,,,,,,,,,,,,,,
心在跳，情在烧(live版),梅林夕,,,,,,,,,,,,,,,
雪花爱上了梅花(live版),参赛者,,,,,,,,,,,,,,,
金中小调(live版),林绿,,,,,,,,,,,,,,,
Last Kiss(live版),高倩芸,,,,,,,,,,,,,,,
蚂蚁的爱(live版),刘燕新,,,,,,,,,,,,,,,
匿名的朋友(live版),参赛者,,,,,,,,,,,,,,,
扯你罩罩(Frankmusik-Wrecking Balllive版),吴婉梅,,,,,,,,,,,,,,,
无间道(live版),刘燕新,,,,,,,,,,,,,,,
末日情人节(live版),杨兴发,,,,,,,,,,,,,,,
我好喜欢你(live版),陈文福,,,,,,,,,,,,,,,
悄悄地离开(live版),陈艳玲,,,,,,,,,,,,,,,
妻子幸苦了(live版),孙伟,,,,,,,,,,,,,,,
七仙女(live版),张辉,,,,,,,,,,,,,,,
One day I&#39;ll Grow Up(live版),陈翊萌,,,,,,,,,,,,,,,
这不是我(live版),韩雪,,,,,,,,,,,,,,,
我从草原来(live版), 李云 ,,,,,,,,,,,,,,,
认错重唱版(live版),马小宁,,,,,,,,,,,,,,,
江南(live版),刘江,,,,,,,,,,,,,,,
错爱情歌(live版),欧建海,,,,,,,,,,,,,,,
情深深雨蒙蒙(live版),参赛者,,,,,,,,,,,,,,,
江南(live版),参赛者,,,,,,,,,,,,,,,
但愿一人心(live版),周磊 ,,,,,,,,,,,,,,,
???? ????(在哪里? 做什么?),B.A.P,,,,,,,,,,,,,,,
Don&#39;t(remix版),Ed Sheeran,,,,,,,,,,,,,,,
ICU,张根硕,,,,,,,,,,,,,,,
火,林采欣,,,,,,,,,,,,,,,
超,李宇春,,,,,,,,,,,,,,,
歌曲名,表演者,,,,,,,,,,,,,,,
Baby,丁丁/黄一,,,,,,,,,,,,,,,
Bond,"HA:TFELT,Beenzino",,,,,,,,,,,,,,,
Mako,Priscilla Ahn,,,,,,,,,,,,,,,
Story,朴信惠,,,,,,,,,,,,,,,
Lonely,孝琳(Sistar),,,,,,,,,,,,,,,
Mr.Chu,Apink,,,,,,,,,,,,,,,
Only U,少女时代-太蒂徐,,,,,,,,,,,,,,,
loveu2,陈伟霆,,,,,,,,,,,,,,,
丝路,"陈楚生,阿兰",,,,,,,,,,,,,,,
低嗨,张靓颖,,,,,,,,,,,,,,,
你喔,苏打绿,,,,,,,,,,,,,,,
信仰,杨坤,,,,,,,,,,,,,,,
傻笑,周杰伦,,,,,  /    袁咏琳,,,,,,,,,,
几点,陈冠希,,,,,  /    Mc Hotdog,,,,,  /    李璨琛,,,,,  /   
半醒,刘思涵,,,,,,,,,,,,,,,
坑爹,高维那,,,,,,,,,,,,,,,
天机,阿信/魔幻力量,,,,,,,,,,,,,,,
山河,韩磊,,,,,,,,,,,,,,,
征服,那英/梁博/张玮/多亮/张赫宣,,,,,,,,,,,,,,,
恶人,孙子涵,,,,,  /    Xun,,,,,,,,,,
情圣,孙子涵/常定晨,,,,,,,,,,,,,,,
情圣,孙子涵,,,,,  /    常定晨,,,,,,,,,,
战放,本兮,,,,,,,,,,,,,,,
打呼,"潘玮柏,杨丞琳",,,,,,,,,,,,,,,
接纳,海龟先生,,,,,,,,,,,,,,,
无泪,袁姗姗/韩栋,,,,,,,,,,,,,,,
无泪,袁姗姗    /    韩栋,,,,,,,,,,,,,,,
无言,张赫宣/卓义峰,,,,,,,,,,,,,,,
暮趴,黄晓明,,,,,,,,,,,,,,,
枷锁,黑豹乐队,,,,,,,,,,,,,,,
流恋,吴奇隆/严艺丹,,,,,,,,,,,,,,,
清唱,塔斯肯,,,,,,,,,,,,,,,
清心,朴文哲,,,,,,,,,,,,,,,
满满,王铮亮/梁文音,,,,,,,,,,,,,,,
爆掉,任贤齐,,,,,,,,,,,,,,,
画沙,周杰伦/袁咏琳,,,,,,,,,,,,,,,
离愁,邢继光,,,,,,,,,,,,,,,
美景,电影原声,,,,,,,,,,,,,,,
虐心,徐良,,,,,  /    孙羽幽,,,,,,,,,,
贝贝,林采欣,,,,,,,,,,,,,,,
野花,成青,,,,,,,,,,,,,,,
野花,伍思凯,,,,,,,,,,,,,,,
铃铃,"萧敬腾,范玮琪",,,,,,,,,,,,,,,
鸿雁,云杰/布仁巴雅尔,,,,,,,,,,,,,,,
？？,Eru,,,,,,,,,,,,,,,
？？,？？,,,,,,,,,,,,,,,
？？,Crayon Pop,,,,,,,,,,,,,,,
？？,孝琳(Sistar),,,,,,,,,,,,,,,
？？,"Eric Nam,？？ - Infinite",,,,,,,,,,,,,,,
My Life,50 Cent/Eminem/Adam Levine,,,,,,,,,,,,,,,
Opening,华语群星,,,,,,,,,,,,,,,
画心2,张靓颖,,,,,,,,,,,,,,,
18 Years,"苏志燮,启明星",,,,,,,,,,,,,,,
爱 2013,杨谨,,,,,,,,,,,,,,,
God Storm,纯音乐,,,,,,,,,,,,,,,
Iron Girl,"HA:TFELT,惠林 (Wonder Girls)",,,,,,,,,,,,,,,
Rebellion,"Linkin Park,Daron Malakian ",,,,,,,,,,,,,,,
This game,鈴木このみ,,,,,,,,,,,,,,,
Tico Tico,"Bebel Gilberto,朗朗",,,,,,,,,,,,,,,
万花瞳,蔡依林,,,,,,,,,,,,,,,
三脚歌,木江子组合,,,,,,,,,,,,,,,
他的猫,"徐良,杨曦",,,,,,,,,,,,,,,
你懂得,小沈阳/沈春阳,,,,,,,,,,,,,,,
兄弟酒,星阁,,,,,,,,,,,,,,,
天神纪,茜拉,,,,,,,,,,,,,,,
姑苏台,张煜枫,,,,,,,,,,,,,,,
小情歌,多亮/周笔畅,,,,,,,,,,,,,,,
小白脸,谢容儿/侯皓中,,,,,,,,,,,,,,,
山水缘,汤潮,,,,,,,,,,,,,,,
微情歌,孙子涵,,,,,  /    李潇潇,,,,,,,,,,
感情戏,林董,,,,,,,,,,,,,,,
斗战神,陈奕迅,,,,,,,,,,,,,,,
方向？,陈妍希,,,,,,,,,,,,,,,
无？果,严艺丹,,,,,,,,,,,,,,,
晚林枫,张朴浩,,,,,,,,,,,,,,,
朋友样,丁炜,,,,,,,,,,,,,,,
爱作战,何韵诗,,,,,,,,,,,,,,,
爱如电,谭晶,,,,,,,,,,,,,,,
爱极限,许慧欣,,,,,,,,,,,,,,,
牧马人,杨坤/丁丁/平安/金志文/关喆,,,,,,,,,,,,,,,
田园香,,,,,,,,,,,,,,,,
相思网,"崔子格,徐誉滕",,,,,,,,,,,,,,,
秦淮景,徐惠芬,,,,,,,,,,,,,,,
肩上蝶,金志文/汤晓菲,,,,,,,,,,,,,,,
西洲曲,宋祖英,,,,,,,,,,,,,,,
赛尔号,张杰,,,,,,,,,,,,,,,
那时雨,徐良,,,,,,,,,,,,,,,
金钟罩,许志安,,,,,,,,,,,,,,,
阿里郎,许艺娜,,,,,,,,,,,,,,,
麦烝玮,周杰伦,,,,,,,,,,,,,,,
？？？,K.Will,,,,,,,,,,,,,,,
？？？,miss A,,,,,,,,,,,,,,,
？？？,Jay Park,,,,,,,,,,,,,,,
？？？,崔振赫,,,,,,,,,,,,,,,
？？？,"Navi,Kebee",,,,,,,,,,,,,,,
？？？,"宣美,Lena",,,,,,,,,,,,,,,
？？？,防弹少年团,,,,,,,,,,,,,,,
#Beautiful,"Mariah Carey,Miguel",,,,,,,,,,,,,,,
Easy Lover,"林志炫,萧敬腾",,,,,,,,,,,,,,,
Holy Grail,"Jay-Z,Justin Timberlake",,,,,,,,,,,,,,,
Last Romeo,,,,,,,,,,,,,,,,
Mr.Sandman,陈冠希,,,,,,,,,,,,,,,
Suit & Tie,Justin Timberlake,,,,,  /    Jay-Z,,,,,,,,,,
Superpower,"Beyonce,Frank Ocean",,,,,,,,,,,,,,,
Talk Dirty,Jason Derulo,,,,,,,,,,,,,,,
Talk Dirty,"Jason Derulo,2 Chainz",,,,,,,,,,,,,,,
The Shadow,宝儿,,,,,,,,,,,,,,,
北京City,"苏醒,鲁赛赛",,,,,,,,,,,,,,,
忐忑+Bad,张玮,,,,,,,,,,,,,,,
"爱,复活",李小璐,,,,,,,,,,,,,,,
？ ？？,文明真,,,,,,,,,,,,,,,
？ ？？,？？？,,,,,,,,,,,,,,,
？？？2,Cold Cherry,,,,,,,,,,,,,,,
"23秒,32年",尚雯婕,,,,,,,,,,,,,,,
7岁 (7？),JYJ,,,,,,,,,,,,,,,
Future Wife,Phantom,,,,,,,,,,,,,,,
I'm A Freak,Enrique Iglesias,,,,,,,,,,,,,,,
Jaeger Tech,Tom Morello,,,,,,,,,,,,,,,
Ringa Linga,太阳(BIGBANG),,,,,,,,,,,,,,,
be with you,潘玮柏/akon,,,,,,,,,,,,,,,
爱·转弯,王子鸣,,,,,,,,,,,,,,,
Ain't Nobody,HA:TFELT,,,,,,,,,,,,,,,
Endless Love,"萧敬腾,吴琼",,,,,,,,,,,,,,,
Gipsy Danger,电影原声,,,,,,,,,,,,,,,
Love Someone,Dub FX,,,,,,,,,,,,,,,
Troublemaker,Olly Murs/Flo Rida,,,,,,,,,,,,,,,
一起老去,"薛凯琪,陈意涵,杨子姗",,,,,,,,,,,,,,,
一页台北,郭采洁,,,,,,,,,,,,,,,
三天三夜,歌浴森/张玮,,,,,,,,,,,,,,,
上帝包邮,崔子格,,,,,,,,,,,,,,,
不懂自己,Karey天天,,,,,,,,,,,,,,,
不盲不爱,"刘德华,郑秀文",,,,,,,,,,,,,,,
为梦而狂,"关喆,茜拉",,,,,,,,,,,,,,,
九月鹰飞,"李治廷,黄龄",,,,,,,,,,,,,,,
五环之歌,"王麟,南城二哥",,,,,,,,,,,,,,,
从爱发落,罗志祥,,,,,,,,,,,,,,,
他的唯一,陈思成,,,,,,,,,,,,,,,
传世乐章,汪苏泷,,,,,,,,,,,,,,,
传奇罪人,李克勤,,,,,,,,,,,,,,,
你是女生,80年代组合,,,,,,,,,,,,,,,
依然相信,马健南,,,,,,,,,,,,,,,
保龄男孩,电影原声,,,,,,,,,,,,,,,
减什么肥,郑志立,,,,,,,,,,,,,,,
分手分手,,,,,,,,,,,,,,,,
分手天才,,,,,,,,,,,,,,,,
剧情杀青,孙子涵,,,,,,,,,,,,,,,
北京北京,梁博/黄勇,,,,,,,,,,,,,,,
北京巷弄,徐良,,,,,,,,,,,,,,,
单人季节,"单色凌,伽菲珈而",,,,,,,,,,,,,,,
印象大海,陈楚生,,,,,,,,,,,,,,,
原来的我,"范玮琪,曾静玟",,,,,,,,,,,,,,,
友情岁月,黄晓明/余文乐/阮经天,,,,,,,,,,,,,,,
友情岁月,黄晓明,,,,,  /    余文乐,,,,,  /    阮经天,,,,,
只得一生,罗大佑,,,,,,,,,,,,,,,
各自幸福,苏永康,,,,,,,,,,,,,,,
唤醒时空,羽泉,,,,,,,,,,,,,,,
唱到响亮,多诺组合,,,,,,,,,,,,,,,
夜夜夜夜,金池/熊天平,,,,,,,,,,,,,,,
天都黑了,本兮,,,,,,,,,,,,,,,
天雷地火,萧亚轩,,,,,,,,,,,,,,,
好为仁师,"周晋进,励敏",,,,,,,,,,,,,,,
妙手空空,成龙/周华健/张震岳,,,,,,,,,,,,,,,
寂寞先生,刘悦/曹格,,,,,,,,,,,,,,,
寂寞旅行,文杰,,,,,,,,,,,,,,,
幸福家乡,"李玉刚,安与骑兵",,,,,,,,,,,,,,,
幸福朝阳,丁晓红,,,,,,,,,,,,,,,
幸福百米,8090,,,,,,,,,,,,,,,
当我走过,张恒远,,,,,,,,,,,,,,,
往前一步,孟非,,,,,,,,,,,,,,,
快乐是福,苏小龙,,,,,,,,,,,,,,,
快乐舞曲,丁晓红,,,,,,,,,,,,,,,
戏曲忐忑,龚琳娜,,,,,,,,,,,,,,,
我要给你,庾澄庆/吴莫愁,,,,,,,,,,,,,,,
报告老板,"白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
文化中国,丁晓红,,,,,,,,,,,,,,,
无&bull;果,严艺丹,,,,,,,,,,,,,,,
春花秋叶,梁咏琪,,,,,,,,,,,,,,,
是否继续,李晓,,,,,,,,,,,,,,,
最深的痛,一加一组合,,,,,,,,,,,,,,,
月亮天使,谭维维,,,,,,,,,,,,,,,
朋友是山,星阁,,,,,,,,,,,,,,,
某个心跳,本兮,,,,,,,,,,,,,,,
流星无悔,周晓鸥,,,,,,,,,,,,,,,
海宝来了,张韶涵,,,,,,,,,,,,,,,
温柔心愿,李易峰,,,,,,,,,,,,,,,
漂在北京,汤潮,,,,,,,,,,,,,,,
点亮未来,"张靓颖,金秀贤,张杰,噶丽娅",,,,,,,,,,,,,,,
爱在春天,张恺彤,,,,,,,,,,,,,,,
爱小于三,陈威全,,,,,,,,,,,,,,,
爱就是手,阿兰,,,,,,,,,,,,,,,
爱就爱吧,路阳阳,,,,,,,,,,,,,,,
爱情天敌,安心亚,,,,,,,,,,,,,,,
爱情年轮,张津涤,,,,,,,,,,,,,,,
爱情限定,刘若英,,,,,,,,,,,,,,,
爱情限定,纯音乐,,,,,,,,,,,,,,,
爱是你我,李维真/谢丹,,,,,,,,,,,,,,,
爱终人散,范冰冰,,,,,,,,,,,,,,,
爱过留情,"崔子格,刘雨潼",,,,,,,,,,,,,,,
玩转世界,俞思远,,,,,,,,,,,,,,,
生命阳光,解小东,,,,,,,,,,,,,,,
电影票根,郑虹,,,,,,,,,,,,,,,
相爱有时,尚雯婕,,,,,,,,,,,,,,,
穿越火线,谢霆锋,,,,,,,,,,,,,,,
等你爱我,王琪玮/多亮,,,,,,,,,,,,,,,
等待绽放,高宇,,,,,,,,,,,,,,,
